asof,market_id,question,asset,type,strike,resolution,T_years,forward,sigma_at_k,smile_slope,fair,fair_lo,fair_hi,market_yes,liquidity,edge_edge_yes,edge_edge_no,edge_side
2026-08-15T06:00:26.659921+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.692,0.2337,0.0016,0.001,0.0021,0.0265,42680.84703,-0.0249,0.0249,NO
2026-08-15T06:00:27.158828+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.6734,0.2305,0.0024,0.0017,0.0031,0.0215,40248.90607,-0.0191,0.0191,NO
2026-08-15T06:00:27.658183+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.6536,0.2256,0.0033,0.0019,0.0048,0.0315,32425.64189,-0.0282,0.0282,NO
2026-08-15T06:00:28.158389+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.6324,0.2183,0.0059,0.0038,0.0079,0.035500000000000004,28132.39011,-0.0296,0.0296,NO
2026-08-15T06:00:28.655965+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.61,0.2072,0.0109,0.0078,0.014,0.045,47811.3524,-0.0341,0.0341,NO
2026-08-15T06:00:29.167724+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.5865,0.1901,0.0223,0.0177,0.0268,0.055,47811.0541,-0.0327,0.0327,NO
2026-08-15T06:00:29.678103+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.5628,0.1636,0.0482,0.0396,0.0568,0.095,54551.022,-0.0468,0.0468,NO
2026-08-15T06:00:30.187721+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.5624,-0.2105,0.5218,0.4872,0.5564,0.4175,106322.60214,0.1043,-0.1043,YES
2026-08-15T06:00:30.686883+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.6859,-0.3837,0.1394,0.1023,0.1765,0.10500000000000001,108231.7945,0.0344,-0.0344,YES
2026-08-15T06:00:31.191682+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.380707,1898.0,0.778,-0.4369,0.079,0.0496,0.1085,0.07500000000000001,93604.2516,0.004,-0.004,YES
2026-08-16T06:00:16.338543+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.377968,64065.61,0.5043,0.2643,0.0029,0.0019,0.0039,0.026500000000000003,191030.70057,-0.0236,0.0236,NO
2026-08-16T06:00:16.869011+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.377968,64065.61,0.5816,0.2694,0.0006,0.0003,0.0008,0.0185,74085.56083,-0.0179,0.0179,NO
2026-08-16T06:00:17.390466+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.5677,0.2699,0.0007,0.0004,0.0011,0.0225,83217.55484,-0.0218,0.0218,NO
2026-08-16T06:00:17.922914+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.5531,0.27,0.0012,0.0009,0.0014,0.0215,48284.03422,-0.0203,0.0203,NO
2026-08-16T06:00:18.476237+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.5377,0.2693,0.0013,0.0006,0.0019,0.0245,52361.65388,-0.0232,0.0232,NO
2026-08-16T06:00:19.094143+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.5214,0.2676,0.0017,0.0006,0.0027,0.0245,59592.1482,-0.0228,0.0228,NO
2026-08-16T06:00:19.609586+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.5043,0.2643,0.0026,0.0014,0.0039,0.0315,69399.72349,-0.0289,0.0289,NO
2026-08-16T06:00:20.103124+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4862,0.2588,0.0046,0.0032,0.006,0.0345,65265.84144,-0.0299,0.0299,NO
2026-08-16T06:00:20.636073+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4673,0.2498,0.0074,0.0053,0.0096,0.0405,66281.22849,-0.0331,0.0331,NO
2026-08-16T06:00:21.199760+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4479,0.2356,0.0128,0.0092,0.0164,0.045,56507.3013,-0.0322,0.0322,NO
2026-08-16T06:00:21.743521+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4283,0.2135,0.0248,0.0192,0.0304,0.055,62091.2551,-0.0302,0.0302,NO
2026-08-16T06:00:22.269871+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4095,0.1791,0.0534,0.0457,0.0612,0.08499999999999999,83597.6973,-0.0316,0.0316,NO
2026-08-16T06:00:22.807830+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4265,-0.2833,0.5631,0.523,0.6032,0.575,109204.1673,-0.0119,0.0119,NO
2026-08-16T06:00:23.333669+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.4979,-0.4176,0.247,0.1994,0.2945,0.245,109111.7193,0.002,-0.002,YES
2026-08-16T06:00:23.859193+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.6148,-0.4982,0.1103,0.0739,0.1467,0.095,124013.4527,0.0153,-0.0153,YES
2026-08-16T06:00:24.386842+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.377967,64065.61,0.7859,-0.5067,0.0546,0.0285,0.0806,0.0315,112361.33217,0.0231,-0.0231,YES
2026-08-16T06:00:24.942121+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.7968,0.2398,0.0002,0.0001,0.0003,0.0115,71734.55786,-0.0113,0.0113,NO
2026-08-16T06:00:25.463788+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.7432,0.2403,0.0005,0.0002,0.0008,0.0205,70502.76814,-0.02,0.02,NO
2026-08-16T06:00:25.992612+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.7277,0.2396,0.0007,0.0003,0.001,0.0235,68326.28704,-0.0228,0.0228,NO
2026-08-16T06:00:26.534263+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.7112,0.2383,0.001,0.0006,0.0014,0.0245,60226.51213,-0.0235,0.0235,NO
2026-08-16T06:00:28.299568+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.6936,0.2363,0.0015,0.001,0.0021,0.0265,42596.42975,-0.025,0.025,NO
2026-08-16T06:00:28.828222+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.6748,0.2331,0.0023,0.0016,0.003,0.0275,40237.05968,-0.0252,0.0252,NO
2026-08-16T06:00:29.372129+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.6547,0.2281,0.0036,0.0025,0.0047,0.0315,32179.56372,-0.0279,0.0279,NO
2026-08-16T06:00:29.910825+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.6333,0.2207,0.0067,0.0056,0.0078,0.036500000000000005,27483.9627,-0.0298,0.0298,NO
2026-08-16T06:00:30.460081+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.6107,0.2093,0.0105,0.0073,0.0137,0.045,43826.4404,-0.0345,0.0345,NO
2026-08-16T06:00:30.994363+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.587,0.1919,0.0221,0.0179,0.0264,0.055,45957.7069,-0.0329,0.0329,NO
2026-08-16T06:00:31.551124+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.5631,0.1648,0.0498,0.0437,0.056,0.095,51276.7849,-0.0452,0.0452,NO
2026-08-16T06:00:32.079889+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.5638,-0.2125,0.5217,0.487,0.5564,0.4145,108936.88949,0.1072,-0.1072,YES
2026-08-16T06:00:32.608218+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.687,-0.3797,0.141,0.1064,0.1756,0.10500000000000001,106013.0705,0.036,-0.036,YES
2026-08-16T06:00:33.133543+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.377967,1897.38,0.7778,-0.4296,0.08,0.0529,0.107,0.07500000000000001,93792.8706,0.005,-0.005,YES
2026-08-18T06:00:18.157701+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5005,0.2732,0.0029,0.0015,0.0042,0.0205,193626.49931,-0.0176,0.0176,NO
2026-08-18T06:00:18.679964+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5808,0.2809,0.0005,0.0002,0.0009,0.017,85516.25951,-0.0165,0.0165,NO
2026-08-18T06:00:19.183374+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5664,0.2812,0.0008,0.0004,0.0012,0.0205,81843.98605,-0.0197,0.0197,NO
2026-08-18T06:00:19.679676+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5512,0.2809,0.0009,0.0003,0.0015,0.0195,58538.47917,-0.0186,0.0186,NO
2026-08-18T06:00:20.186738+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5352,0.2798,0.0012,0.0003,0.0021,0.022,57821.68958,-0.0208,0.0208,NO
2026-08-18T06:00:20.682990+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5183,0.2774,0.002,0.0011,0.0029,0.025500000000000002,68441.31589,-0.0235,0.0235,NO
2026-08-18T06:00:21.181629+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5005,0.2732,0.0032,0.0022,0.0042,0.026500000000000003,71553.79301,-0.0233,0.0233,NO
2026-08-18T06:00:21.676710+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.4819,0.2664,0.0046,0.0027,0.0064,0.03,78162.77926,-0.0254,0.0254,NO
2026-08-18T06:00:22.172353+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.4625,0.2557,0.008,0.0056,0.0103,0.0335,71371.45398,-0.0255,0.0255,NO
2026-08-18T06:00:22.667050+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.4427,0.239,0.0139,0.0101,0.0177,0.045,45099.067,-0.0311,0.0311,NO
2026-08-18T06:00:23.166298+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.4229,0.2134,0.0275,0.0219,0.033,0.055,56604.2898,-0.0275,0.0275,NO
2026-08-18T06:00:23.663446+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.4043,0.1742,0.0584,0.0494,0.0674,0.07500000000000001,92203.2355,-0.0166,0.0166,NO
2026-08-18T06:00:24.169036+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.4312,-0.2952,0.5168,0.474,0.5595,0.54,106583.7378,-0.0232,0.0232,NO
2026-08-18T06:00:24.677760+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.5031,-0.4104,0.2246,0.179,0.2701,0.215,185039.705,0.0096,-0.0096,YES
2026-08-18T06:00:25.183390+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.6156,-0.4723,0.0965,0.0619,0.1311,0.10500000000000001,118998.2571,-0.0085,0.0085,NO
2026-08-18T06:00:25.683558+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.372488,65269.92,0.7765,-0.4745,0.0457,0.0237,0.0678,0.0315,111498.54422,0.0142,-0.0142,YES
2026-08-18T06:00:26.187626+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.8057,0.2498,0.0003,0.0002,0.0003,0.0115,61311.13352,-0.0112,0.0112,NO
2026-08-18T06:00:26.687601+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.7496,0.2518,0.0006,0.0003,0.0008,0.0195,58969.50533,-0.0189,0.0189,NO
2026-08-18T06:00:27.187314+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.7334,0.2516,0.0008,0.0004,0.0011,0.0235,68156.17552,-0.0227,0.0227,NO
2026-08-18T06:00:27.684479+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.7161,0.2509,0.0011,0.0006,0.0015,0.0245,59769.81373,-0.0234,0.0234,NO
2026-08-18T06:00:28.195016+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.6975,0.2494,0.0015,0.0008,0.0022,0.025500000000000002,38872.56953,-0.024,0.024,NO
2026-08-18T06:00:28.704314+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.6777,0.2467,0.0024,0.0015,0.0032,0.0275,43473.06954,-0.0251,0.0251,NO
2026-08-18T06:00:29.212998+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.6564,0.2424,0.0033,0.0018,0.0048,0.0315,28103.99914,-0.0282,0.0282,NO
2026-08-18T06:00:29.716360+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.6336,0.2355,0.0063,0.0047,0.0079,0.035500000000000004,27092.22083,-0.0292,0.0292,NO
2026-08-18T06:00:30.226023+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.6093,0.2245,0.0108,0.0078,0.0137,0.045,36539.8538,-0.0342,0.0342,NO
2026-08-18T06:00:30.736880+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.5838,0.2071,0.0216,0.0171,0.0262,0.055,40113.2212,-0.0334,0.0334,NO
2026-08-18T06:00:31.250177+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.5579,0.1792,0.0464,0.0374,0.0554,0.095,44164.8387,-0.0486,0.0486,NO
2026-08-18T06:00:31.747135+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.5563,-0.2224,0.4984,0.464,0.5328,0.4075,82881.50877,0.0909,-0.0909,YES
2026-08-18T06:00:32.253005+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.6825,-0.3814,0.1307,0.0983,0.1632,0.10500000000000001,105500.3577,0.0257,-0.0257,YES
2026-08-18T06:00:32.764068+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.372488,1911.92,0.7727,-0.422,0.0715,0.045,0.098,0.065,85027.9935,0.0065,-0.0065,YES
2026-08-19T06:00:17.026634+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.369748,65300.46,0.5024,0.2595,0.0031,0.002,0.0042,0.0125,203583.60883,-0.0094,0.0094,NO
2026-08-19T06:00:17.515330+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.369748,65300.46,0.5781,0.2628,0.0006,0.0004,0.0008,0.0175,76277.33413,-0.0169,0.0169,NO
2026-08-19T06:00:17.999180+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.369748,65300.46,0.5646,0.2636,0.0007,0.0003,0.0011,0.0205,74583.83003,-0.0198,0.0198,NO
2026-08-19T06:00:18.482506+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.369748,65300.46,0.5503,0.264,0.001,0.0005,0.0015,0.0195,51660.99487,-0.0185,0.0185,NO
2026-08-19T06:00:18.966814+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.369748,65300.46,0.5352,0.2637,0.0014,0.0008,0.002,0.0215,65783.78749,-0.0201,0.0201,NO
